price day ahead;price actual
57;63.22
59.92;66.04
62.28;71.47
62.04;70.97
60.88;69.12
60.38;67.51
56.54;63.03
51.4;58.29
50.68;55.24
46.95;51.13
42.43;46.61
42.41;46.85
42.21;46.31
42.41;46.8
47.19;51.61
60.05;63.63
61.92;68.24
61.85;68.2
59.89;67.84
56.1;63.85
53.38;61.51
51.67;58.57
50.7;57.7
49.87;56.97
50.25;57.19
53.51;60.44
60.05;69.07
59.62;68.89
59.89;69.22
57.65;65.52
50;57.23
44.22;52.72
42.4;46.72
39.15;43.31
38.65;42.67
37.86;41.93
37.33;41.08
39.06;43.68
45.65;50.99
59.13;63.25
60.69;66.82
60.49;66.81
55.51;63.52
49.71;57.68
47.65;55.82
46.06;52.98
44.4;51.62
44.97;52.15
47.41;54.18
55.43;61.72
58.93;67.51
60.36;69.16
60.29;69.12
60.03;67.56
55.01;61.76
47.92;55.62
46.01;50.7
43.69;48.15
42.87;46.92
42.8;47.01
42.7;46.94
42.85;47.29
49.93;54.23
59.19;62.98
60.97;66.82
60.07;66.03
58.69;66.17
58.69;66.22
56.3;64.2
53.9;60.59
49.93;56.8
47.65;54.57
49.8;56.7
56.34;63.28
59.98;68.94
61.61;70.5
61.54;69.85
61.48;68.76
59.19;65.32
56.01;63.49
49.8;54.45
47.11;51.79
45.9;50.16
44.79;48.9
44.79;48.92
45.94;49.98
52.25;56.59
61.62;64.89
63.03;68.93
61.88;68.02
61.6;68.42
60.96;68.65
61.25;68.77
61.45;67.63
61.12;67.34
60.96;67.2
61.03;67.17
60.74;66.96
61.87;69.04
63.79;73.13
63.85;72.81
63.8;70.59
62.01;67.93
62.01;67.9
61.34;65.55
60.21;64.08
58.1;61.86
55.35;59.14
53.86;57.88
53.58;57.64
55;58.86
58;61.57
55.01;59.03
60.25;64.25
60.85;65.19
61.48;65.82
61.34;65.9
61.05;65.75
60.85;65.81
59.83;64.71
58.68;63.63
59.01;63.59
60.65;66.63
62.11;67.73
62.94;68.31
62.58;68.02
62.09;66.65
62.11;66.83
62.28;66.58
60.96;65.03
59;63.53
55.01;59.64
54.1;58.69
52.41;56.95
51.26;55.7
55.11;59.42
54.1;58.89
59.95;65.12
60.45;65.37
60.6;65.52
60.21;65.83
60.43;66.08
60;65.66
57.01;63.03
51.26;57.32
51.64;57.37
59.08;65.65
62.83;68.55
62.94;68.46
62.94;68.39
61.87;66.33
55.69;60.33
50.64;56.06
47;52.77
46.27;52.16
44.07;50.36
44.61;49.68
46.44;51.41
53.97;58.76
62.44;66.65
64.97;70.61
65.62;71.5
64.28;71.91
63.3;71.03
61.87;70.21
61.97;68.32
61.05;68
60.61;67.33
60.05;66.13
62.1;68.36
64.13;72.8
66.15;75.97
70.76;80.38
64.63;72.21
63.03;69.5
61.01;68
57.95;62.42
54.4;58.73
49.79;54.34
49.55;53.92
49.44;53.77
49.9;54.27
55.15;59.78
65.02;69.08
66.15;72.35
70;76.84
70.82;79.07
70.03;78.82
71.01;79.57
71.04;77.1
70.82;77.27
65.84;72.61
69.68;76.29
67.49;74.1
66;75.14
71.88;82.93
74.15;84.55
72;80.95
67.08;73.51
63.12;69.9
61.05;65.97
59.18;64.33
51.5;56.39
49.44;54.02
47.51;52.49
48;52.58
49.79;54.24
61.01;65.04
62.01;68.95
62.48;69.19
62.09;70.03
61.28;70.27
61.68;71.06
61.48;70.42
60.05;70.38
58.93;69.51
58.19;68.38
55.25;65.18
55.25;68.18
60.57;71.34
62.88;72.87
62.28;70.7
59.59;67.17
49.79;56.97
12.14;55.14
5.48;50.8
5;48.93
2.3;49.02
2.3;48.39
5;49.71
12.25;49.99
41.69;62.74
51.76;69.34
53.9;72.06
54.45;71.86
53.42;68.54
52.26;65.97
52;63.87
50.76;60.34
49.96;56.61
49.48;52.26
51;52.89
53.05;54.43
53.47;62.85
53.9;65.36
53.42;64.82
51.01;59.36
40.75;52.03
58.39;43.09
54.1;42.16
45.1;41.25
43.84;41.57
43.57;44.36
43.39;47.9
43.64;54.47
44.35;61.7
44.1;69.53
50.28;72.72
55.01;72.4
51.07;71.79
46.96;70.81
46.95;68.94
44.35;64.8
43.57;62.18
43.39;57.85
47.38;54.86
50.54;55.3
58.19;58.27
58.99;61.14
58.59;61.29
55.1;54.11
51;48
42;49.61
38.85;47.99
38.2;44.63
36.68;43.67
36.23;43.56
36.36;43.13
36.61;45.13
38;46
38;48.2
45.19;53.69
48.39;54.19
46.46;52.35
44.45;50.58
43.29;49.67
40.89;48.8
40.37;47.28
41.7;49.04
44.92;52.4
52.52;59.46
63.14;71.11
56.56;64.79
57.45;65.97
52;59.25
50.48;57.77
27.31;56.62
25.2;52.6
17.27;48.65
12;46.2
10.68;45.76
19.56;46.07
29.54;46.6
40;46.75
43.13;48.23
43.89;52.28
43.13;54.8
40.71;55.38
36.89;57.19
35.02;55.56
32.5;52.78
29.29;46.59
27;45.65
26.9;46.7
26.9;52.85
27.61;60.24
36.89;59.33
42.87;53.88
38.69;52.37
32.89;48.25
45;46.64
38.02;45
35.59;43.68
34.17;42
33.87;40.64
34.17;46.75
40.56;48.11
49.91;56.56
52.69;66.3
52.46;69.24
49.74;68.57
48.77;66.71
46.47;63.14
45.71;61.44
43;60.48
43.21;61.08
43;61.52
39.68;61.57
37.02;67.62
40;73.65
41.51;72.37
46.44;62.48
46.7;58.94
41.26;55.62
64.97;46.63
64.93;43.95
62.86;43.02
61.37;42.26
56.64;42.4
52;44.18
50.2;45.77
49.95;57.35
50;67.17
53.01;66.62
55;66.28
54.64;62.36
53.13;60.01
52.04;57.85
52.51;57.02
49.71;56.71
46.97;57.61
46.87;62.7
46.75;68.38
49;73.34
51.5;68.86
63.03;64.9
64.97;60.16
61.79;56.66
61.14;47.82
59.19;45.5
57.89;43.67
56.25;43.58
56;42.98
58;45.46
59.19;51.86
59.01;61.05
61.89;68.63
63;67.07
62.96;63.52
63.01;63.29
62.78;58.61
62.52;58.39
62.01;58.67
61.89;58.01
61.96;57.94
62;61.6
63.17;71.43
62.93;74.89
63.03;75.32
62.69;71.23
65;60.8
61.45;55.17
67.76;47.54
65.6;46.91
63.9;45.19
62.21;45.9
62.14;46.56
62.68;48.19
65.67;53.25
67.76;57.95
69.21;62.22
70.26;64.29
70.46;60.27
70;59.8
70.7;58.52
70.41;57.51
70;56.16
69;52.27
68;52.05
69.72;52.33
70.51;57.91
70.26;66.65
70.35;67.48
70.01;62.96
66.98;59.12
65.7;52.69
70.47;51.61
68.14;44.63
65.1;44.18
62.52;41.93
61.69;38.96
61.69;41.06
68.14;46.84
72;52.55
73.55;57.56
73.91;57.48
73.51;56.22
73.6;55.59
74.17;56.42
74.17;53.12
72.5;50.28
72.19;50.48
71.68;53.09
71.07;55.64
72.3;56.76
72.99;61.39
72.91;58.75
72.19;54.01
71.14;50.05
69.02;47.29
61.87;40.71
58.79;39.59
57.55;34.12
57;33.62
57;32.16
57;32.91
61.03;33.57
77;33.83
78.68;39.64
79.73;43.87
78;45.23
76.89;44.82
75.67;44.15
75.85;42.85
74.01;41.37
73.78;39.1
73.7;37.01
74.14;37.59
77.03;41.09
80;47.3
81.65;48.57
78.27;44.8
74.89;43.24
71.1;37.69
65.21;16.97
56.27;16.61
54.94;13.57
52.12;13.44
50.1;12.56
52.61;12.36
54.24;11.69
57;11.88
61.5;14.74
65.03;15.93
64.45;16.56
66.58;15.23
67.13;14.51
67.21;15.82
66.26;13.52
63.08;13.99
62.18;13.5
70;13.89
75;13.96
75.56;18.72
72.69;28.38
71.96;28.95
69.36;27.15
70;16.73
49.62;33.19
47.07;19.16
45.67;14.89
45.51;14.28
45.67;15.17
47.07;19.39
54.34;34.27
64.82;50.99
64.98;56.26
66.77;55.43
67.18;53.31
67.1;52.09
66.76;52.9
67.1;49.45
65;47.08
66;46.66
67.2;47.69
68.83;50.92
70.15;59.52
70;74.5
70.01;80.62
69.89;77.92
68.4;63.53
67.51;57.76
44.44;52.89
39.63;46.57
34.21;42.09
33.71;40.34
33.61;40.4
34.01;41.71
41.06;48.59
51.17;57.09
54.02;64.1
57.68;66.06
57.9;66.29
55;62.69
52.56;60.76
50.32;58.76
48.47;56.81
44.67;53.47
46.48;55.57
48.56;58.54
55.24;66.12
65.3;78.84
66.15;78.3
56.66;70.08
50.43;60.07
42.73;53.76
40.23;49.61
39.56;47.8
37.02;43.92
35.56;42.9
34.01;42.67
36.13;44.55
37.91;46.47
50.58;58.48
52.03;61.66
52.26;61.33
50.58;59.58
48.78;58.54
44.02;54.45
39.69;49.23
36.72;45.74
31.31;40.51
24.7;34.76
20.1;32.82
15;29.42
37.61;50.95
48.21;59.73
41.11;50.89
36.72;45.94
21.2;30.59
25.36;32.54
12.4;20.14
5.48;14.66
5.48;13.54
5.48;13.77
8.55;17.37
29.31;36.61
37.07;44.88
44.51;53.24
46.25;54.28
45.78;54.24
44.44;53.77
41.76;52.07
39.7;49.05
35.17;44.15
34.01;42.05
33.61;41.79
36.05;45.72
44.51;57.34
53.69;66.3
54.01;64.86
47.75;57.4
40.04;49.17
34.01;42.73
45.42;53.24
37.17;45.47
34;41.69
30.55;39.09
29.97;38.55
35.55;43.79
44.46;52.36
50.54;57.24
55.29;63.78
55.99;64.7
52.8;61.54
51.17;61.07
50.54;60.3
50.18;58.3
46.5;54.86
44.3;52.35
41.91;50.32
42.89;51.53
45.44;55.33
50.54;63.52
50.13;62.27
50.17;62.06
49.89;58.1
44.01;53.09
41.71;50.05
36.27;44.97
35;42.59
35.55;43.62
36.37;44.44
36.96;45.6
37.89;45
37.87;45.32
40.8;48.28
49;55.35
50.44;56.09
50.44;56.37
50.72;57.24
50.27;56.4
46.52;53.31
43.09;50.09
41.7;48.35
42.78;49.6
47.13;54.21
52.5;63.57
63.83;73.69
57.4;67.93
57.89;64.33
52.53;59.28
46.72;55.41
43.97;53.16
40.63;49.2
38.75;48.17
37.1;46.76
37.89;47.25
37.6;46.73
36.29;45.66
36.8;48.2
37.9;46.77
38.95;46.58
40.11;46.62
39.05;46.13
39.05;45.39
37.7;45.04
33.33;41.33
20.1;29.18
28.13;36.4
38;47.22
44.44;53.73
49.7;58.17
50.5;58.79
47.48;55.67
44.99;52.83
43.63;52.01
40.8;49.5
39.91;47.45
37.7;45.76
37.5;45.42
39.81;48.52
40.21;49.12
54.1;61.13
62.63;70.5
60;67.62
52.4;60.05
50.27;57.97
46.49;54.38
44.99;53.12
43.63;52.01
41.79;50.22
40.11;48.5
40.11;49.42
42.01;51.87
47;56.84
54.02;62.65
50.17;59.04
44.44;52.44
39.71;48.61
35;41.89
34.69;41.52
33.59;39.44
33.02;39.03
31.38;37.69
33.89;40.68
35;43.17
36.4;43.04
43.77;51.81
44.01;51.6
39.81;48.14
36.4;44.82
36.1;44.98
36.1;44.79
35.9;43.97
36.1;45
36.2;45.62
36.3;45.32
37.74;48.36
47.01;57.73
55.99;65.46
50.25;59.76
46.6;55.32
39.1;47.47
37.89;46.12
37.89;45.74
34.02;40.56
33.89;40.68
33.89;40.86
34.02;41.41
39.81;46.79
45.89;52.55
49.44;57.23
49.38;57.14
48.5;56.46
47.43;55.31
47.05;55.26
47.05;55.15
45.79;53.62
45.69;53.37
44.51;52.31
45.4;53.55
47.52;56.77
54.11;65.8
63.83;74.65
54.96;66.03
54.22;61.13
49.66;56.63
51.45;57.7
50.78;57.29
51.05;56.78
48.77;53.98
47.31;52.64
50;54.87
51.02;57.24
54.99;61.23
63.15;70.84
59.59;67.16
58.91;66.49
58.56;66.59
56.01;64.35
57.32;63.6
53.36;59.93
52.28;58.93
50.74;57.89
50.27;57.42
51.31;60.29
58.71;71.25
65;76.54
58.42;70.23
52.52;60.1
46.77;54.65
41.94;48.9
41.48;48.41
40.95;47.36
40.49;46.5
40.55;46.58
42.78;48.85
45.45;51.64
51.31;56.92
56.05;64.39
57.05;65
56.91;65.17
53.89;62.46
51.87;58.72
50.35;56.95
49.23;56.36
44.51;51.2
42.81;49.77
41.79;50.11
41.69;49.95
44.67;53.32
50.41;59.65
49.51;58.62
45.04;51.89
35.89;43.22
30;37.4
22.23;31.64
19.1;27.89
11;20.6
10.49;20.5
10.49;19.77
11;20.29
13;21.57
13.2;24.51
19.98;29.72
21;29.06
20.31;28.25
19.98;28.77
20.39;28.77
20.01;29.37
15.89;24.98
15.33;24.07
19.98;28.31
23.57;32.57
33.3;42.7
49;56.64
49.8;56.63
45.45;51.86
35.4;42.98
46.74;53.54
45;52.09
37.85;44.7
37.28;44.03
37.24;43.62
38;44.16
39.6;45.99
42.23;50.33
45.45;52.36
46.36;53.7
46.17;53.32
45.7;52.61
42.1;49.87
37.95;46.17
34.9;42.97
36;44.14
36.86;45.52
41.38;50.15
45.16;53.57
53.12;60.83
54.02;61.09
53.24;60.02
49.39;55.28
44.12;52.44
39.53;47.28
38.92;47.15
38.01;45.94
37.25;45.88
40.86;49.01
52.28;58.75
61.15;66.4
60.13;66.4
60.13;66.5
55.66;62.89
54.28;62.4
53.99;61.6
52.52;61.15
48.84;57.43
45.34;52.96
44.03;51.93
45.09;52.96
50.8;58.47
53.69;62.37
61.64;72.38
62.42;71.95
54.91;62.07
49.18;56.48
42.49;48.52
38.83;45.59
38;44.72
38.01;44.74
37.83;44.85
38.98;46.17
48.47;53.63
56.01;60.93
58.11;65.27
58.11;64.93
55.99;63.49
52.73;61.01
49.52;57.08
47.34;55.24
43.98;51.94
42.31;49.53
40.73;48.07
41.22;48.5
42;49.52
48.41;56.45
52.68;60.33
54.99;62.18
50.92;58.51
45.01;52.03
41.74;47.64
35.45;42.1
33.72;40.19
32.62;38.95
33.3;39.54
35.05;41
41.94;47.3
50.69;55.84
56.76;64.23
56.8;63.56
53.02;59.81
50.92;57.51
49.62;56.4
48.99;56.52
45.7;53.34
44.07;50.83
42.35;49.37
40.72;47.91
40.16;47.53
45.99;54.62
48.19;56.07
49.69;56.73
45.39;53.07
38.46;45.97
34.23;41.58
31;38.83
26.23;34.85
25.22;34.84
25.49;34.84
25.98;35
26.74;36.69
33.73;42.43
39.84;49.47
43.01;50.19
40.54;46.72
38.86;45.9
34.73;42.07
32.48;40.63
26.74;35.81
23.32;31.25
15.33;25.03
12;21.97
12.4;23.87
12.4;24.56
25.52;36.45
30;38.66
26.74;36.34
23.02;33.03
7.5;17.59
5.48;16.46
4.35;13.59
3.54;13.1
2.35;12.15
2.61;12.49
4.25;13.79
2.35;12.9
2.35;14.61
5.09;16.71
5.35;15.67
5.48;16.02
5.09;17.16
5.48;17.5
4.5;16.18
2.32;12.71
2.3;13.92
2.3;13.7
2.31;14.22
5;17.02
5.35;16.79
9.97;19.59
7.5;17.66
5.09;15.96
5.48;13.63
2.31;10.66
2.3;11.57
2.3;14
2.3;11.04
2.3;11.98
2.3;12.55
2.54;12.28
5.27;15.85
8.85;18.51
10.65;20.23
8.85;18.72
6.7;17.93
8.85;19.51
9.2;20.65
5.48;15.16
5.48;15.46
6.06;19.05
12.4;24.27
25.61;38.38
39.64;52.4
44.22;52.78
44.45;54.58
38.78;48.37
30;47.79
7.04;40.97
4;38.07
2.63;35.23
4.99;32.84
11.08;34.01
22.34;34.03
34.17;34.98
47.23;34.73
49.14;36.65
49.63;36.8
48.86;36.88
48.36;35.75
48.19;32.2
45.58;29.97
44.19;25.67
44.19;24.77
50.08;31.91
49.96;33.39
49.14;35.58
49.36;38.23
48.97;45.79
48.11;47.09
40;40.22
50.28;39.75
44.55;34.76
43.97;28.51
43.4;28.09
43.4;30.26
43.9;31
44.01;36.42
44.35;36.85
44.35;41.41
52.01;41.8
57.98;41.73
58.09;42.22
57.02;42.89
58.19;40.94
57.98;36.3
54.47;31.65
52.55;32.51
54.1;34.19
58.29;35.62
59.82;41.27
62.02;47.42
62.1;50.59
59.81;48.08
58.1;43.05
50;34.64
45.94;31.93
42;23.88
38.85;18.82
37.91;17.89
38.6;27.49
39.1;36.29
39.81;45.66
40;49.97
46;50.39
49;49.95
50;48.71
50.45;45.44
49.29;43.8
46.46;41.75
40.16;37.99
38.85;35.52
40.6;35.39
45.84;35.95
53.21;36.9
52.14;45.79
46.02;50.88
45.94;48.16
42;40.95
27.78;34.49
26.29;32.94
20.72;27.81
15.25;22.51
12.79;19.86
20.5;27.07
26.29;36.02
32.29;40.44
36.89;45.48
37;45.62
35.59;44.43
31.68;41.02
30.5;40.12
30.64;40.23
28.02;37.74
27.92;37.09
27.8;36.87
28;37.14
31.04;40.55
38.16;47.73
43.74;53.4
49.89;58.55
43.09;53.19
42.91;52.49
36.61;54.51
34.65;53.94
33.28;52.85
32.33;52.78
32;52.91
33.59;53.75
36.07;52.39
47.51;54.24
50.64;64.25
49.69;64.66
45.56;62.44
42.56;59.54
43.59;54.62
44.69;55.29
43.22;54.27
43.89;51.76
43.89;51.54
43.89;50.03
40.03;51.34
43.59;55.98
46.44;59.05
49.69;58.33
48.01;53.53
46.3;53.2
55.69;44.56
51.94;37.35
49.95;35.99
49.66;35.31
49;35.8
49.89;38.86
55;49.25
61.01;52.52
63.01;56.6
63.35;55.36
62.8;52.16
61.79;51.56
61.97;49.42
61.29;44.37
58.67;41
56;37.21
55;37.26
56.07;40.08
58.27;46.6
61.79;49.77
61.17;53.26
64.53;53.77
63.79;49.96
58.51;49.1
61.4;49.27
59.19;43.87
59.09;41.8
59.19;39.32
59.19;39.62
60;39.61
60.15;41.05
59.98;42.17
62.64;42.72
66.03;48.51
63.3;52.53
63.49;54.95
62.83;54.02
62.5;52.82
62.01;52.89
61.14;48.94
60.5;45.62
60.83;44.48
60.83;48.72
60.38;50.37
59.93;56.81
58.59;61.8
62.01;58.26
58.68;56.8
69.61;52.12
66.8;47.52
65.67;40.65
64.39;40.8
63.9;40.62
63.67;39.35
62.21;39.63
62;39.46
62.21;41.85
65;41.46
66.3;41.25
67.67;40.43
68;40.4
69.61;40.67
69.23;40.53
66.92;35.83
65.67;32.88
64.39;33.67
63.52;37.26
63.43;45.37
64.14;48.42
65.7;56.01
65.7;56.22
64.39;51.6
68.77;50.79
67.15;48.79
64.07;47.42
61.69;47.21
61.69;47.13
62.99;50.09
68.21;56.55
73.02;62.35
74.68;69.41
74.91;66.95
74.42;65.79
74.3;62.6
74.42;61.89
74.7;61.12
74.42;58.5
73.73;56.54
73.18;54.64
72.94;54.23
73.99;54.37
75;57.07
75;60.18
73.81;62.74
73.01;58.85
71.25;53.22
65.08;45.37
62.21;41.38
61.85;35.29
61.67;34.52
61.85;35.61
61.89;39.78
74.67;47.99
80.37;51.44
81.22;60.14
82.3;62.41
79.17;59.56
76.89;59.66
75.04;57.27
75.21;57.66
74.9;57.63
74.89;56.82
74.89;56.44
77.24;56.49
80;56.04
80.48;56.94
84.13;64.21
79.81;68.87
76.2;64.3
71.18;58.41
69.94;45.27
67.2;42.12
63.93;40.74
58;38.83
54.94;34.89
54.79;36.43
54.84;42.7
54.94;48.37
54.99;56.08
58.61;60.18
62.5;60.6
62.8;58.9
58.97;57.12
56.42;52.65
54.99;50.33
52.3;46.27
52.3;46.24
62.99;43.88
67.17;43.32
68.68;49.53
64.28;51.76
64.18;56.1
60.5;50.95
54.99;49.87
64.01;42.14
60;39
58.62;37.87
58.46;37.22
58.46;36.49
60.22;38.85
64.62;48.22
68.91;54.65
69.69;61.44
69.68;64.79
68.8;64.62
68.79;64.18
67.75;61.94
67.51;60.47
68.01;58.25
68.64;55.61
69.02;55.42
69.83;56.62
71.19;58.18
71.42;61.7
69.04;68.17
68.91;83
68.25;65.72
67.2;60.25
59.5;64.34
55.6;61.3
51.95;57.32
50.52;56.44
50.1;55.75
51.35;57.44
57;63.16
59.99;64.17
64.1;72.26
65.04;72.59
61.88;70.01
61.61;70.33
61.64;70.25
61.61;70.54
60.62;66.99
59.59;65.47
59.59;65.21
57.42;62.95
55.43;61.06
56.5;64.6
61.64;70.33
69;76.98
62.9;69.81
60.62;66.52
56.35;61.76
53.89;59.14
52.28;57.85
51.8;57.89
50.83;56.81
50.1;56.26
50.83;56.85
49.58;56.17
47.43;54.74
54.61;60.13
56.21;61.4
55.6;61.24
53.61;59.35
52.49;58.73
51.01;57.53
44.5;50.42
42.22;48.51
39.1;45.74
42.32;49.98
43.59;51.83
49.39;59.14
55.43;63.3
51.8;59.52
47.43;55.09
37.71;47.06
36.1;45.56
32.07;41.58
31.67;41.59
30;41.44
29.5;40.25
31.37;41.67
31.77;42.15
31.87;45.13
36.3;44.06
38.38;46
40.35;47.24
40;46.89
39;46.18
37.2;44.19
36.3;43.1
31.87;39.54
32.5;40.55
32.33;40.06
35;43.98
45;52.44
61.53;67.41
59.98;65.63
51.8;57.69
45.23;53.22
36.1;45.08
34;43.28
33.4;42.97
32.94;44.23
37.4;46.77
47.2;55.08
56.1;61.51
57.09;64.78
57.1;65.11
55.74;64.13
52.97;60.5
51.81;59.45
49.99;57.85
46.3;54.2
45.79;52.92
44.51;51.08
45.74;52.56
48.49;55.09
52.84;58.99
55;64.03
60.02;68.9
55.9;63.73
53;60.42
44.54;51.22
43.68;50.74
42.08;49.39
40.68;48.64
40.5;48.34
42.97;50.88
48.01;55.11
54.88;61.67
56;64.08
55.6;63.02
55;62.64
53.9;61.78
54.39;60.91
54;61.08
52.28;59.2
52.03;58.19
52.02;57.7
53.25;58.91
53.01;58.83
55.06;64.58
58.51;69.81
66.61;76.39
58;68.32
54.95;61.29
54.54;60.2
54.01;60.17
52.52;59.04
50.42;57.37
48;55.42
49.3;56.33
52.52;59.51
54.5;61.14
55.43;63.05
55;62.12
54.33;61.63
52.01;59.68
51.35;58.64
50;57.74
46.95;54.71
47.43;54.97
47.99;54.82
48.08;54.68
48.01;54.55
50;56.67
53.52;62.06
55.1;62.86
53.52;60.81
50;57.64
46.5;53.52
45.22;52.85
45.01;52.62
43.67;52.03
42.74;51.22
44.95;52.59
45.57;53.07
50;58.22
50.99;58.45
51;58.51
48.64;55.26
46;53.44
45.99;53.41
45.49;53.4
44.5;52.23
43.59;51
42.42;49.08
42.64;49.23
44.51;50.92
47.84;58.15
50.31;58.71
52.52;60.72
47.19;54.66
45;51.95
37.13;43.03
36.41;43.08
35.81;42.26
35.11;42.02
35;42.62
35.31;42.78
42.28;48.79
47.49;52.99
49.97;57.75
48.69;57.02
43.41;52.13
42.19;50.07
40.72;48.7
38.08;46.46
35.51;43.99
34.69;42.57
34.15;41.2
36.71;43.79
40.01;46.84
41.72;49.24
44.69;52.8
46.18;53.98
43.69;51.62
42.01;48.76
42;48.71
40.78;47.63
35.2;43.07
34.85;42.8
34.69;43.05
34.5;42.65
33.69;41.93
31.77;40.57
33.69;43.3
36.1;42.92
40.88;46.8
41.41;47.95
39.99;46.59
40.43;47.2
38;45.32
35.2;42.19
35;42.37
35.5;42.72
35.8;43.06
41.24;47.99
43.89;51.01
47.69;54.76
44.92;52.45
43.69;50.68
43.89;51.78
41.31;49.64
41.05;49.54
39.72;48.76
37.5;47.39
38.81;48.68
39.5;48.96
38.81;48.91
39.97;50.68
42.42;50.18
43.69;50.24
43.69;50.06
42;48.61
39.54;46.91
41.42;48.6
35.45;42.91
35.15;42.58
35.11;41.89
36;42.98
38;45.37
43.69;50.42
53.24;59.77
50;56.55
45;51.5
51.84;58.76
48.97;56.6
45.07;53.1
44.01;52.92
45;53.59
45.07;53.73
51.53;58.66
51.43;59.13
53.73;62.6
54.5;62.29
54.3;61.87
53.73;62.4
53.6;62.18
52.5;61.34
51.53;58.09
50.69;56.82
50;56.12
48.08;54.36
45.99;52.5
48.01;56.71
50.69;60.38
54.1;63.6
51.12;59.09
50;56.71
45.49;51.46
44;50.11
42.1;48.42
42;49.21
42;48.8
43.6;50.21
48.01;54.84
50;56.81
52.01;60.01
53.6;61.02
52.01;59.13
50.69;58.49
50.69;58.55
50;57.12
49.1;56.39
47.4;53.9
46.01;52.48
47.3;53.73
46.86;53.44
48.36;55.37
51.98;61.18
54.53;63.71
52;60.06
50.69;57.52
45;51.39
42.17;48.7
46.37;52.09
46;52.16
45.12;51.14
43.87;50.27
47.47;54.15
51.98;58.2
52.69;60.24
53.1;60.5
52.69;60.09
52.45;60.79
52;59.17
52.01;59.4
48;55.72
42.09;49.69
42.08;49.65
40.69;48.82
39.65;47.44
40.44;48.19
40.69;49.93
47.09;55.7
40.69;50.58
38.27;46.83
36.88;43.33
35.57;42.46
34.3;41.41
34.31;42.1
34.31;42.11
35.27;42.75
37;44.96
44.5;51.33
46.01;53.79
49.77;56.95
49.77;56.9
50;56.92
50.21;58.65
51.36;59.9
50.03;56.97
51.33;57.53
51.43;57.53
51.43;57.69
50.5;56.72
52;61.67
54.53;65.33
56.89;67.36
54.02;62.87
50.53;57.98
53.69;59.12
51.73;57.13
49.5;54.71
46.69;52.41
45.99;52.3
47.1;52.86
52.01;57.41
53.4;58.83
54.08;61.72
54.47;61.58
54.17;61.41
52.69;60.65
52.69;60.42
51.73;59.97
50.23;57.3
49.46;55.94
47.02;53.7
45.1;51.71
42.14;48.7
44.01;52.35
48.71;57.89
52.01;60.88
49.77;57.86
45;52.47
44.58;49.67
40.1;45.54
39.93;45.98
44.01;49.92
46.01;51.92
46.01;52.04
47.94;53.86
47.93;54.03
46.01;52.8
49.71;54.67
49.6;54.69
48.48;54.23
48.5;54.5
47.64;53.84
42.99;49.86
34.34;40.88
33.63;40.48
32.5;39.41
33.63;40.64
35.37;42.64
45.93;52.14
50.23;56.24
49.01;55.59
48.35;54.57
47.94;54.06
39;46.17
34.31;42.43
34.34;44.41
33.95;44.8
33.8;44.87
33.8;43.64
29.6;40.39
26.99;38.24
32.38;42.09
32.38;39.74
29.69;37.41
22.45;30.77
12.84;22.91
8;18.15
5.09;14.61
5;15.05
6.37;18.64
8;17.93
14;23.68
33.68;43.24
44.44;51.02
45;52.01
40;47.35
35.17;43.15
30;38.12
22.45;31.31
22.45;31.52
30;39
33.8;42.92
35.67;43.77
44.02;50.97
47.23;54.35
48.48;54.68
48.23;54.36
49;55.77
48.39;55.46
48.54;55.66
48.23;55.67
47.01;54.01
46.23;52.64
45.4;52.11
44;50.99
45;52.09
47.23;54.23
50;56.71
48.54;55.61
47.01;53.79
30;53.63
11.73;45.22
6.86;43.83
5;43.27
5;43.48
13.51;45.43
23.96;45.66
40.1;46.35
49.34;46.47
51.73;50.68
53.27;51.37
52.02;52.29
51.95;52.13
52.02;52.09
51.95;51.77
52.53;43.44
53.99;42.54
56.35;40.52
58.19;41.94
58.76;43.15
60.58;52.59
61.01;56.2
58.05;55.91
55.01;53.63
58.09;48.51
49.59;42.45
44.78;41.06
44.35;41.09
44.35;40.23
44.35;41.81
49.33;51.33
59.35;53.71
60.81;58
62.62;58.98
62.02;57.43
60.77;56.58
59.42;56.85
59.31;56.91
57.5;56.44
53.56;55.38
53.4;54.5
56.93;52.48
58.99;53.35
60.57;54.31
61.81;55.17
60.77;57.12
58.55;55.91
49.59;53.29
39.1;50.91
38.37;44.5
36.19;42.65
34.39;41.74
33;41.79
38.2;42.5
40.22;47.84
51.17;55.69
60;60.59
62.48;59.39
62;56.98
59.9;55.68
56.08;53.39
55.03;53.11
54.01;50.54
55.1;49.88
55.01;49.32
54.94;46.03
56.68;43.58
63.39;47
62.48;49.24
54.96;53.56
52.01;54.19
49.08;48.6
49.3;42.49
48.8;40.61
47.6;39.02
47.55;38.36
47.66;38.01
48.6;39.99
46.85;42.3
49.3;52.68
54.92;57.07
55.92;55.93
52.5;52.34
49.1;50.32
47.17;51.36
47.52;52.69
46.3;50.82
45.07;50.88
45.01;50.37
43.01;50.53
44.49;47.02
47.18;50.59
49.1;53.63
49.4;56.8
46.4;55.8
46.4;53.51
47.18;52.42
41.83;47.69
38.19;44.72
37.73;44.57
38.02;45.52
38.69;45.76
39.64;46.44
40.49;47.01
43.62;50.42
46.54;52.23
48.43;53.69
49.51;55.37
49.44;55.55
49.69;56.14
